@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute left_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_vel numeric

@data
31,'2024/02/25 11:51:38:226',1,581.861755,333.653137,558.877563,310.304443,552.523804,279.646393,553.879761,254.496658,565.57196,230.326996,586.599548,240.425125,591.204651,199.584961,596.870911,176.138397,606.710693,159.713684,619.172241,250.249588,590.473267,235.619263,572.925354,253.750443,571.3479,274.495972,628.874573,267.352844,607.701965,255.560791,592.195801,276.72879,592.077576,292.310364,632.602173,289.798767,630.465271,276.878754,617.765137,282.785706,613.847229,294.984985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
32,'2024/02/25 11:51:38:332',1,611.614502,350.235046,577.741516,318.597046,570.615173,288.98642,578.56543,262.865051,588.75531,241.741333,598.161255,248.988617,616.927551,205.990616,623.293579,185.409271,630.744385,172.380295,623.514709,249.189377,612.519287,240.868469,594.69873,268.414948,598.673645,282.664856,631.974609,263.682739,624.757935,255.784317,611.808411,291.282257,616.367859,299.60318,633.789917,279.189453,630.717834,270.375336,626.923401,291.101532,626.696045,298.735413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
33,'2024/02/25 11:51:38:437',1,614.219543,351.608948,584.040283,322.229187,576.821045,291.743378,585.766479,269.131653,608.854309,250.603271,612.990356,250.941727,623.625977,219.837631,628.169495,197.95401,632.89679,182.500824,628.042542,256.671509,627.305176,249.004211,608.470337,278.085022,605.080811,290.583618,632.679382,271.436157,630.753906,263.114288,618.963867,295.025452,620.550476,302.163635,633.939392,284.809692,632.928162,278.004211,627.292175,296.648376,627.417542,302.658264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
34,'2024/02/25 11:51:38:542',1,586.585449,355.568207,566.525269,329.540985,559.297668,300.876892,568.03595,276.960388,590.020264,266.318359,592.587158,260.665283,599.960999,226.419067,606.633545,206.922745,616.920349,193.719696,621.38623,272.683685,607.097229,262.981995,589.433838,277.584656,584.464844,292.838867,630.107971,288.980072,618.616455,281.333405,602.52771,297.203491,599.541321,311.260956,633.233826,306.981171,632.032349,298.756897,623.69989,304.929016,619.824707,314.984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
35,'2024/02/25 11:51:38:643',1,556.487549,351.72879,536.62738,320.041016,531.934875,287.564331,541.313721,267.03302,558.973206,257.24585,562.507263,262.833099,566.542725,229.42395,570.521484,209.909943,578.667358,195.171692,585.3255,273.34613,568.93335,261.698761,553.999756,275.728088,554.006775,292.606293,599.656555,288.824829,582.69043,276.323303,566.985229,290.159851,566.235168,305.879242,618.123047,309.021484,605.397644,291.537415,587.901245,298.442932,581.795898,310.421692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
36,'2024/02/25 11:51:38:749',1,522.452637,337.875397,501.893646,313.821045,494.90387,287.700684,497.159698,266.665588,508.203094,253.367126,527.048889,257.426392,527.916687,224.322769,528.877441,206.512238,533.006226,192.872864,554.192932,265.604126,521.545837,257.855408,511.864624,277.874298,515.314514,291.154236,568.723877,278.426483,536.562012,270.847321,525.567261,289.688354,529.129089,300.93219,582.140137,296.829773,557.867249,287.056488,542.759949,296.299957,542.0177,304.626892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
37,'2024/02/25 11:51:38:855',1,491.554321,330.873566,472.740723,306.621765,464.016571,283.934021,462.31958,264.61676,469.586853,246.835922,492.355011,253.250595,493.572937,220.333267,493.550476,202.504578,496.62442,188.3806,517.395508,260.761383,486.623047,251.624817,478.424072,271.721863,481.801941,285.348755,529.319885,272.702118,498.023254,264.218658,490.093628,283.554871,494.632507,293.593048,543.749878,289.910004,517.667175,279.451324,504.622131,289.554291,506.274567,298.135498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
38,'2024/02/25 11:51:38:961',1,462.726898,326.11734,443.170319,302.946838,432.783234,279.92572,427.093811,260.89563,431.214539,238.886292,461.338867,246.80249,459.243103,214.86734,458.059875,196.650467,460.164001,182.341583,481.519623,251.626053,447.91507,240.53598,441.297424,263.487,445.658203,275.454254,493.248291,261.827637,458.029114,253.339691,451.899475,274.35202,457.657898,283.455078,505.44104,277.614899,474.559052,266.526794,464.11911,280.210358,468.881989,288.177582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
39,'2024/02/25 11:51:39:066',1,442.941956,318.564423,424.460266,296.841949,413.536346,275.260132,406.398926,256.493134,407.762939,234.289978,442.641968,241.206635,439.655884,210.035645,437.835541,192.622894,439.695679,179.209015,461.687164,246.229904,424.809998,235.14505,420.454407,259.380554,426.051208,269.004211,472.253601,255.355652,434.377411,248.77977,431.446289,270.286499,438.027069,277.216736,484.02179,271.319672,450.31073,260.962219,442.155121,275.711487,448.943665,281.79599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
40,'2024/02/25 11:51:39:173',1,428.163513,315.043579,410.466431,293.48761,399.333801,272.242615,391.302368,253.82048,392.652252,231.962006,430.446198,237.931137,426.107941,206.2276,424.037598,189.012283,426.679382,175.236511,449.104767,243.491684,410.145844,231.904419,406.384155,256.183258,412.587769,266.014832,458.595734,253.088287,419.425232,246.347717,416.837494,267.462036,423.359131,273.972015,468.830017,268.080994,434.318848,258.956329,426.626282,272.749023,434.474457,278.649536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
41,'2024/02/25 11:51:39:275',1,419.655273,314.03598,402.843994,293.985931,391.541473,271.944855,382.708588,252.630035,382.372772,228.705826,421.661682,236.375198,416.827057,205.322861,414.097443,187.774994,416.185486,173.877274,439.324768,241.820007,400.225464,228.947693,396.848511,253.671082,403.554932,264.560883,448.45047,250.891144,408.223511,243.155701,406.945862,264.733521,414.124725,272.046051,458.116638,265.368195,423.725433,255.066772,417.050812,270.53125,426.092773,277.188477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
42,'2024/02/25 11:51:39:380',1,418.959412,312.789154,402.139099,293.208191,390.723328,270.979004,381.689728,251.955505,381.146545,227.111038,420.41925,235.489059,415.457916,203.880386,412.457275,186.097244,414.182861,172.540375,438.242371,240.573517,398.807739,227.311905,395.722839,253.923767,403.013672,263.450409,447.449005,249.181702,407.347961,242.092148,405.935333,265.29248,413.336761,271.415131,457.234375,263.958588,422.65506,253.788895,415.826385,269.73233,425.102966,276.070282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
43,'2024/02/25 11:51:39:481',1,423.348999,301.165375,407.014923,281.177643,395.196472,260.615356,386.726807,242.579697,387.567932,221.215118,422.863403,225.348755,418.903351,194.522675,416.814148,177.100815,418.132446,163.543686,437.421387,228.839386,404.622162,219.457916,401.455261,242.713455,406.745148,253.052124,448.77652,236.311462,414.36499,233.630356,411.57962,254.010376,416.832214,261.737946,461.171234,252.75499,430.050323,244.790619,420.735443,257.789856,424.365295,264.79599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
44,'2024/02/25 11:51:39:587',1,437.099152,291.660278,419.632019,273.841614,407.737396,251.087585,400.121948,232.932465,400.888489,210.836624,432.711456,216.309067,429.914978,187.685074,427.138397,169.816711,427.85437,156.194229,447.330261,219.356232,416.693848,210.277496,413.711243,234.418655,418.994415,244.16098,459.08783,226.654495,427.535675,223.402863,424.059723,244.625931,429.450378,252.017273,472.889099,242.668564,444.212402,233.22287,434.625214,247.238449,438.731689,255.122391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
45,'2024/02/25 11:51:39:692',1,458.925812,277.683441,439.987122,259.403076,428.998566,237.493713,422.161926,218.814819,424.04657,194.824814,452.348816,203.158783,450.279388,174.114929,448.0513,156.817764,449.189484,143.087769,467.354187,206.525055,439.971558,195.68988,436.425476,219.284393,440.831879,230.08667,480.226013,213.185898,451.040985,207.657227,447.752228,229.56665,453.025574,237.524017,495.146759,227.588654,468.071564,217.944946,458.00827,231.982925,461.696777,240.260178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
46,'2024/02/25 11:51:39:798',1,468.727386,274.325256,449.246643,256.178864,438.280609,234.048904,431.594299,213.697937,435.484436,191.034973,461.75,199.506348,459.115234,171.671158,456.971893,154.317169,458.087524,141.443542,477.116089,203.156296,449.571472,192.095917,446.165619,215.035172,449.690735,227.596268,489.25592,210.153976,460.232574,204.41185,457.18692,225.807358,462.268402,235.148285,505.533447,224.000244,478.608521,214.385803,468.758301,228.022476,472.150757,236.997238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
47,'2024/02/25 11:51:39:903',1,486.614838,267.869141,467.249939,248.439301,457.431396,225.614349,452.000244,205.306671,456.756592,183.270844,479.16684,190.988876,478.432007,162.773834,477.261292,145.604889,479.738495,132.177094,495.892517,196.190735,473.015808,184.80835,467.569733,208.514679,470.8591,220.265411,509.175751,204.582489,484.564392,197.129456,478.820435,219.12294,483.775574,228.01741,528.087769,218.997635,503.327393,206.887543,491.248627,219.408127,492.22226,227.671677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
48,'2024/02/25 11:51:40:007',1,496.724091,257.661987,477.786194,239.091278,467.343079,215.805756,462.295837,194.851822,468.426392,171.119293,489.695068,180.000748,489.623657,150.913177,488.578827,133.366013,491.173981,119.405937,506.697083,184.319321,485.068542,172.755722,478.995087,198.206406,482.587341,209.112228,520.843567,192.18335,497.25,184.893005,490.362427,208.710999,495.252716,217.589264,542.782959,208.101059,515.992676,194.594086,503.041748,210.030548,505.278198,218.257797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
49,'2024/02/25 11:51:40:113',1,503.25592,249.20047,483.049469,228.952988,472.459412,204.811829,467.234039,183.568146,474.863037,159.419464,495.548279,168.485153,495.289795,139.308929,494.033081,120.459656,496.747498,105.880623,513.468994,171.9151,490.478271,161.118164,483.769684,189.112366,488.014069,199.506454,527.826599,179.895767,502.920288,174.004807,495.604095,199.418701,500.922272,207.415634,550.128662,196.346878,521.643616,183.546463,508.445557,200.677811,511.172913,209.281937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
50,'2024/02/25 11:51:40:220',1,504.658936,242.609619,486.485321,223.163589,476.311462,199.057281,471.55838,177.769608,478.956787,153.479462,500.773315,162.428909,500.253723,133.011185,499.526947,114.583595,502.344727,100.172768,518.776367,166.668259,494.487427,155.487534,487.673767,183.892395,492.116425,193.868805,533.603577,175.143463,506.886902,168.662445,499.689453,194.205719,504.877777,201.229996,554.829834,191.522369,526.050659,178.307648,512.619446,194.499268,515.592712,202.745758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
51,'2024/02/25 11:51:40:326',1,514.164368,247.909073,494.040649,230.477798,484.080566,204.801147,480.017334,181.960175,489.21994,158.600403,505.597687,166.550385,507.003784,135.905289,507.175537,117.784996,510.692871,103.410561,523.810303,171.306671,502.819397,161.810135,497.731262,188.358109,501.882874,198.939453,539.173523,180.685562,515.219116,172.445129,508.993866,198.496567,514.949463,206.216415,561.945251,196.474426,535.213379,183.56134,523.070251,198.680679,524.729126,207.330902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
52,'2024/02/25 11:51:40:430',1,518.102905,261.268372,498.542969,243.756042,488.539124,217.603912,484.556396,194.539032,496.497925,172.00882,509.949219,180.575638,511.189636,149.634476,511.432465,131.576813,515.393982,116.876648,528.10199,184.531311,508.279541,177.70282,503.102112,202.646942,507.24646,212.341095,544.182434,194.12175,519.776367,187.319977,513.913452,212.619919,519.221313,220.004135,566.595764,210.688416,539.845642,199.12439,527.907532,213.795654,530.6474,221.899475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
53,'2024/02/25 11:51:40:535',1,523.052979,280.689941,502.577271,261.660706,492.682953,235.016556,490.52005,213.097229,502.721893,193.826294,514.687439,198.954742,516.144348,167.909714,516.668762,148.863007,520.629333,134.096283,532.845337,203.792725,513.774048,196.822525,509.099731,220.827118,512.615417,230.308167,549.610168,213.32016,527.902222,206.939529,520.348145,232.427444,524.483704,238.516678,569.915771,227.066971,548.347412,219.393829,535.541443,234.009186,537.48761,241.818817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
54,'2024/02/25 11:51:40:641',1,527.497009,303.575958,507.030029,284.825806,496.973236,258.636902,494.48819,234.457916,507.555481,213.324158,518.032471,222.953598,520.097717,190.229416,521.305176,171.595291,525.635376,156.637863,535.978882,227.99881,521.432495,220.312866,514.813416,242.058228,515.741455,253.621796,552.081909,238.260559,533.537537,230.025101,525.194214,253.867355,528.100464,263.447662,573.008911,253.247681,553.947632,241.806366,540.199219,255.379807,539.44989,264.758301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
55,'2024/02/25 11:51:40:746',1,527.323486,329.24704,508.164917,309.893524,498.910217,283.686401,495.976105,260.605103,508.327209,240.007614,520.91272,245.898911,522.438477,213.254837,523.773071,194.765625,527.960083,180.912781,541.666748,250.822968,522.556763,244.89006,515.8526,267.203491,517.249634,279.218506,557.326111,260.893555,535.187073,258.003418,527.363953,281.300751,530.354858,288.221222,577.123901,279.029907,556.709229,270.277863,543.374329,282.851593,542.776123,290.562378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
56,'2024/02/25 11:51:40:849',1,525.321411,352.956604,508.779114,333.313965,500.185516,306.007111,498.154419,283.432312,510.905396,263.058044,524.605652,270.143005,526.26416,236.643097,527.882629,218.052261,532.883789,203.642319,545.593628,275.359161,524.90564,269.096954,517.136658,291.629181,519.226685,303.395447,563.77179,286.780945,536.79541,282.75766,529.067322,307.221619,533.43457,313.40213,583.147034,303.206848,558.097351,296.98407,543.977356,311.487518,546.608643,317.964844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
57,'2024/02/25 11:51:40:956',1,526.631653,371.706879,509.427734,351.149719,501.840363,325.253296,498.653931,302.198608,512.805786,282.000763,526.478271,287.43454,528.425537,253.323898,530.636108,234.625763,536.792236,220.389114,548.535278,294.030518,525.502869,287.170807,519.182678,310.570404,522.130981,321.37265,563.155457,306.244415,538.686462,301.72937,530.2146,325.761353,535.229675,332.029907,581.387024,326.594269,560.785767,315.733643,545.861267,329.291351,545.606262,335.933228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
58,'2024/02/25 11:51:41:060',1,527.001221,391.414673,509.818359,370.327393,502.544006,343.314575,499.740906,319.924469,515.095581,300.775604,527.895081,305.568268,530.775208,270.831268,533.501831,252.179749,540.470886,237.623749,553.845764,313.803375,528.377014,302.183685,519.732727,328.55014,522.130981,339.775665,567.689575,326.340607,541.37384,320.053131,530.328247,344.170868,534.562927,351.958954,586.395935,347.4664,561.465698,335.448792,545.792358,349.017456,549.065308,354.442535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
59,'2024/02/25 11:51:41:164',1,526.254883,391.690735,509.903442,370.25351,501.939697,345.190247,497.818726,321.839081,512.511353,301.097229,526.85675,306.82254,529.107361,272.404663,531.545532,253.146713,537.970459,238.791367,555.374695,314.760376,525.584351,303.093842,518.454102,330.550812,522.937439,339.825165,569.164063,327.414551,538.484375,320.653046,529.498169,346.434601,536.936157,350.701782,586.897949,347.032898,558.805847,335.489532,544.390503,350.959595,549.379028,355.959808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
60,'2024/02/25 11:51:41:270',1,525.176575,389.929565,506.838501,367.315491,498.880463,339.078064,495.722229,317.269562,509.200012,297.737305,524.877136,302.883179,526.340698,267.690826,528.268738,248.486603,533.936157,233.688416,550.723633,311.381744,523.216064,299.433502,516.072327,325.983002,519.276184,337.216339,565.143372,324.910309,536.585693,316.742188,527.294861,342.204651,531.955688,350.733887,584.276489,344.257385,556.872498,331.124023,541.988892,346.004913,544.735291,352.452637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?
61,'2024/02/25 11:52:11:309',2,577.905396,359.738586,552.824097,341.093872,547.376892,308.053284,569.948853,287.194244,598.560913,263.977753,549.057251,262.302216,542.098328,231.815521,537.673462,210.305725,534.928345,191.847672,576.631226,263.104614,583.165405,229.318375,587.418762,205.625488,598.040649,186.287903,598.644531,280.259125,601.622314,262.521027,587.744263,289.254852,579.271057,311.228271,621.642944,304.77356,616.568115,285.418518,600.873047,300.824066,588.052673,316.833344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
62,'2024/02/25 11:52:11:415',2,576.811218,359.708313,551.52124,342.050171,545.476135,308.663116,568.956848,286.672211,596.887878,263.482269,547.932007,263.116547,540.480835,232.04982,535.967163,209.969452,532.967896,191.557739,574.362732,263.947968,581.083923,229.524704,585.452454,204.688507,595.503784,185.529587,595.36554,281.779022,599.130615,260.846863,585.247131,286.481262,576.580139,308.239075,620.241455,302.850555,614.354187,285.211548,598.690674,300.394836,585.493713,315.331451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
63,'2024/02/25 11:52:11:520',2,577.4021,360.005524,552.254517,342.802673,546.204956,308.610931,568.503174,288.442657,596.117798,262.913177,547.6698,263.208832,541.093079,232.069824,536.632507,210.002747,533.669312,191.591324,574.299255,264.198456,581.453613,230.281052,585.94281,205.589218,596.258118,185.537018,596.269897,281.630463,599.285034,260.746216,586.112244,287.057007,577.811096,309.311432,620.611694,303.48877,615.731262,285.120697,599.96582,299.786804,586.88678,315.256165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
64,'2024/02/25 11:52:11:625',2,577.594177,360.283508,552.240662,343.14093,546.107422,309.302429,568.889282,289.157715,595.006165,262.534393,547.676758,263.548309,541.031433,232.271515,536.663879,210.396301,533.601135,191.691513,574.396606,264.869629,581.251953,230.427048,585.921692,206.345871,595.952454,185.8423,595.899902,281.510376,599.133057,261.018402,586.11438,288.377899,577.639282,311.074585,620.439453,303.389404,615.219666,284.957184,599.391541,300.408569,586.142822,316.422089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
65,'2024/02/25 11:52:11:727',2,577.911621,360.138489,552.367676,343.297943,546.343933,309.228943,569.400574,289.155151,595.341797,262.0961,548.026855,263.383667,541.41748,231.712128,536.95874,209.823425,533.980774,191.128113,574.757446,264.562378,581.611084,229.652588,586.212097,205.250366,596.275574,185.153824,596.594238,280.629639,599.224609,261.091034,586.632813,288.918488,578.52478,311.880035,620.566528,303.286285,615.817383,284.872742,600.125061,299.890808,586.908447,315.830139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
66,'2024/02/25 11:52:11:833',2,578.718872,359.845825,553.371338,343.192841,547.234558,309.636597,569.936829,289.452637,596.089233,263.294525,548.120728,263.471893,541.799744,232.233978,537.261108,210.15918,534.375244,191.227249,575.058533,264.908752,582.023804,229.800247,586.688599,205.852066,596.843201,185.452759,596.850159,280.688324,599.700745,261.326111,587.901367,289.134186,579.155884,310.796631,620.742432,303.499969,616.360535,284.960449,601.23999,299.548615,587.717041,315.220245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
67,'2024/02/25 11:52:11:938',2,578.984009,359.358459,553.674255,342.775787,548.413208,309.852264,570.816589,289.684784,597.075317,263.819885,548.111145,263.379272,541.915527,232.126465,537.166687,209.988525,534.336914,191.172348,575.331299,264.653564,582.717712,229.242096,587.229248,205.744919,597.519653,185.656357,597.497925,281.659393,600.480103,260.60376,588.623657,287.839264,580.364319,310.270721,621.609619,304.856964,617.252869,284.848358,602.408508,299.383636,589.463623,315.279083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
68,'2024/02/25 11:52:12:044',2,579.124512,360.037506,553.97113,343.421875,548.767944,310.215668,571.416077,289.9133,597.540771,263.972382,548.282776,263.809448,541.911194,232.588058,537.19342,210.522827,534.384338,191.659836,575.221619,265.544067,582.453125,230.180252,586.903503,206.71904,597.130249,186.080078,596.962402,282.627197,600.117737,261.142517,588.577087,288.595795,580.098145,310.821716,621.095703,305.409302,616.687134,285.52063,601.783325,300.091827,588.704956,316.156982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
69,'2024/02/25 11:52:12:150',2,578.894531,359.533508,553.847534,343.192291,548.149719,310.132843,571.17749,288.73111,596.607483,264.287231,548.428467,263.287598,541.503296,232.354553,536.878601,210.370392,534.005798,191.385376,575.650574,264.552368,582.2229,229.384399,586.606201,205.812714,596.984924,185.521774,597.573608,281.290527,600.483032,260.964203,588.366455,289.052399,579.837158,311.686554,621.371216,304.457184,616.583801,284.809448,601.649963,300.203888,588.325867,316.46167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?,?
